"country","region","region_code","start_date","end_date","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Ecuador","Santo Domingo de los Tsáchilas","EC-SD","2020-03-01","2020-03-31",2020,3,450700,39.1170928667564,0,46.1265141318977,-7.00942126514132,39.1170928667564,0,-1.55522992348376,-0.151960784313726
"Ecuador","Santo Domingo de los Tsáchilas","EC-SD","2020-04-01","2020-04-30",2020,4,450700,57.4,0,43.05,14.35,57.4,0,3.18393609940093,0.333333333333333
"Ecuador","Santo Domingo de los Tsáchilas","EC-SD","2020-05-01","2020-05-31",2020,5,450700,64.8064516129032,0,42,22.8064516129032,64.8064516129032,0,5.06022889125876,0.543010752688172
"Ecuador","Santo Domingo de los Tsáchilas","EC-SD","2020-06-01","2020-06-30",2020,6,450700,84,0,40.0166666666667,43.9833333333333,84,0,9.75889357296058,1.09912536443149
"Ecuador","Santa Elena","EC-SE","2020-01-01","2020-01-31",2020,1,392600,26.1935483870968,0,25.6290322580645,0.564516129032258,26.1935483870968,0,0.143789131184987,0.0220264317180616
"Ecuador","Santa Elena","EC-SE","2020-02-01","2020-02-29",2020,2,392600,27.5172413793103,0,25.948275862069,1.56896551724138,27.5172413793103,0,0.399634619776205,0.0604651162790697
"Ecuador","Santa Elena","EC-SE","2020-03-01","2020-03-31",2020,3,392600,37.5343203230148,0,26.228802153432,11.3055181695828,37.5343203230148,0,2.87965312521212,0.431034482758621
"Ecuador","Santa Elena","EC-SE","2020-04-01","2020-04-30",2020,4,392600,246.4,0,23.9166666666667,222.483333333333,246.4,0,56.6692137884191,9.30243902439024
"Ecuador","Santa Elena","EC-SE","2020-05-01","2020-05-31",2020,5,392600,81.2903225806452,0,22.5806451612903,58.7096774193548,81.2903225806452,0,14.9540696432386,2.6
"Ecuador","Santa Elena","EC-SE","2020-06-01","2020-06-30",2020,6,392600,28.2333333333333,0,26.25,1.98333333333333,28.2333333333333,0,0.505179147563253,0.0755555555555556
"Ecuador","Tungurahua","EC-T","2020-01-01","2020-01-31",2020,1,584100,56.4516129032258,0,58.8225806451613,-2.37096774193548,56.4516129032258,0,-0.405918120516262,-0.0403071017274472
"Ecuador","Tungurahua","EC-T","2020-02-01","2020-02-29",2020,2,584100,56.7241379310345,0,53.2241379310345,3.5,56.7241379310345,0,0.599212463619243,0.0657596371882085
"Ecuador","Tungurahua","EC-T","2020-03-01","2020-03-31",2020,3,584100,49.7442799461642,0,54.8317631224764,-5.08748317631225,49.7442799461642,0,-0.870995236485576,-0.0927835051546392
"Ecuador","Tungurahua","EC-T","2020-04-01","2020-04-30",2020,4,584100,64.1666666666667,0,48.8833333333333,15.2833333333333,64.1666666666667,0,2.61656109113736,0.312649164677804
