Date_evenement,Zone,Remontee_dematerialisee_2020,Total_deces_2020,Taux_dematerialisation_2020,Remontee_dematerialisee_2019,Total_deces_2019,Remontee_dematerialisee_2018,Total_deces_2018
09/03/2020,Dept_93,189,189,1,194,195,229,232
10/03/2020,Dept_93,216,216,1,208,209,247,251
11/03/2020,Dept_93,229,229,1,235,236,272,276
12/03/2020,Dept_93,255,255,1,261,262,298,302
13/03/2020,Dept_93,270,270,1,287,289,325,329
14/03/2020,Dept_93,289,289,1,309,312,351,356
15/03/2020,Dept_93,305,305,1,332,335,376,381
16/03/2020,Dept_93,331,331,1,356,359,399,405
17/03/2020,Dept_93,366,NA,,372,375,421,427
18/03/2020,Dept_93,394,NA,,404,407,443,450
19/03/2020,Dept_93,420,NA,,432,435,468,475
20/03/2020,Dept_93,448,NA,,454,457,492,499
21/03/2020,Dept_93,NA,NA,,481,484,512,521
22/03/2020,Dept_93,NA,NA,,504,507,536,546
23/03/2020,Dept_93,NA,NA,,531,535,563,575
24/03/2020,Dept_93,NA,NA,,545,551,586,598
25/03/2020,Dept_93,NA,NA,,556,562,605,617
26/03/2020,Dept_93,NA,NA,,574,580,636,648
27/03/2020,Dept_93,NA,NA,,596,602,655,667
28/03/2020,Dept_93,NA,NA,,608,614,681,693
29/03/2020,Dept_93,NA,NA,,617,623,699,711
30/03/2020,Dept_93,NA,NA,,636,643,716,729
31/03/2020,Dept_93,NA,NA,,662,669,740,754
01/03/2020,Dept_94,30,30,1,36,36,26,28
02/03/2020,Dept_94,57,57,1,62,64,59,63
03/03/2020,Dept_94,82,82,1,93,96,86,91
04/03/2020,Dept_94,111,111,1,122,125,112,119
05/03/2020,Dept_94,143,143,1,150,153,146,153
06/03/2020,Dept_94,179,179,1,169,172,175,183
07/03/2020,Dept_94,201,201,1,199,203,192,200
08/03/2020,Dept_94,219,219,1,220,225,224,233
09/03/2020,Dept_94,240,240,1,240,245,250,262
10/03/2020,Dept_94,269,269,1,264,269,283,296
11/03/2020,Dept_94,304,304,1,291,297,316,329
12/03/2020,Dept_94,323,323,1,315,321,344,358
13/03/2020,Dept_94,346,346,1,344,351,371,385
14/03/2020,Dept_94,372,372,1,372,380,403,419
15/03/2020,Dept_94,399,399,1,397,406,432,450
16/03/2020,Dept_94,429,429,1,421,431,461,479
17/03/2020,Dept_94,463,NA,,442,452,490,508
18/03/2020,Dept_94,490,NA,,470,482,515,533
19/03/2020,Dept_94,517,NA,,491,504,546,565
20/03/2020,Dept_94,548,NA,,520,535,572,591
21/03/2020,Dept_94,NA,NA,,546,563,601,621
22/03/2020,Dept_94,NA,NA,,569,587,629,650
23/03/2020,Dept_94,NA,NA,,596,615,663,684
24/03/2020,Dept_94,NA,NA,,620,642,693,715
25/03/2020,Dept_94,NA,NA,,654,677,728,752
26/03/2020,Dept_94,NA,NA,,681,704,751,775
27/03/2020,Dept_94,NA,NA,,699,723,782,806
28/03/2020,Dept_94,NA,NA,,715,740,814,840
29/03/2020,Dept_94,NA,NA,,743,768,839,865
30/03/2020,Dept_94,NA,NA,,771,796,860,886
31/03/2020,Dept_94,NA,NA,,794,819,879,906
01/03/2020,Dept_95,23,25,0.92,30,30,27,30
02/03/2020,Dept_95,45,47,0.96,50,53,49,55
03/03/2020,Dept_95,62,66,0.94,70,75,75,82
04/03/2020,Dept_95,82,86,0.95,85,90,99,109
05/03/2020,Dept_95,105,110,0.95,97,103,120,131
06/03/2020,Dept_95,125,130,0.96,113,120,150,163
07/03/2020,Dept_95,136,141,0.96,139,148,174,189
08/03/2020,Dept_95,156,161,0.97,161,171,201,216
09/03/2020,Dept_95,175,180,0.97,180,190,229,247
10/03/2020,Dept_95,198,203,0.98,207,219,251,270
11/03/2020,Dept_95,218,223,0.98,224,238,268,287
12/03/2020,Dept_95,241,247,0.98,247,263,294,313
13/03/2020,Dept_95,265,271,0.98,262,279,315,336
14/03/2020,Dept_95,291,297,0.98,284,301,338,363
15/03/2020,Dept_95,308,314,0.98,309,327,354,379
16/03/2020,Dept_95,338,345,0.98,331,350,381,407
17/03/2020,Dept_95,354,NA,,349,369,396,423
18/03/2020,Dept_95,373,NA,,369,390,424,454
19/03/2020,Dept_95,399,NA,,389,412,443,473
20/03/2020,Dept_95,418,NA,,402,427,456,487
21/03/2020,Dept_95,NA,NA,,420,446,485,516
22/03/2020,Dept_95,NA,NA,,450,476,507,539
23/03/2020,Dept_95,NA,NA,,469,495,521,553
24/03/2020,Dept_95,NA,NA,,491,519,547,580
25/03/2020,Dept_95,NA,NA,,512,541,571,604
26/03/2020,Dept_95,NA,NA,,534,564,594,629
27/03/2020,Dept_95,NA,NA,,554,584,620,655
28/03/2020,Dept_95,NA,NA,,574,604,645,682
29/03/2020,Dept_95,NA,NA,,595,626,663,700
30/03/2020,Dept_95,NA,NA,,622,653,685,722
31/03/2020,Dept_95,NA,NA,,636,668,710,749
01/03/2020,Dept_971,19,19,1,13,13,12,12
02/03/2020,Dept_971,25,25,1,25,25,23,23
03/03/2020,Dept_971,35,35,1,33,33,34,35
04/03/2020,Dept_971,43,43,1,45,45,44,45
05/03/2020,Dept_971,54,54,1,53,54,52,53
06/03/2020,Dept_971,61,61,1,63,64,66,67
07/03/2020,Dept_971,67,67,1,68,69,79,80
08/03/2020,Dept_971,77,77,1,80,81,90,91
09/03/2020,Dept_971,83,83,1,89,90,100,101
10/03/2020,Dept_971,89,89,1,96,97,108,109
11/03/2020,Dept_971,96,96,1,104,105,118,119
12/03/2020,Dept_971,105,105,1,111,112,126,127
13/03/2020,Dept_971,111,111,1,119,120,134,135
14/03/2020,Dept_971,114,114,1,132,133,145,146
15/03/2020,Dept_971,117,117,1,143,144,151,152
16/03/2020,Dept_971,123,123,1,155,156,163,164
17/03/2020,Dept_971,131,NA,,165,166,174,175
18/03/2020,Dept_971,135,NA,,171,172,187,188
19/03/2020,Dept_971,139,NA,,180,181,202,203
20/03/2020,Dept_971,144,NA,,189,190,209,210
21/03/2020,Dept_971,NA,NA,,196,197,221,222
22/03/2020,Dept_971,NA,NA,,207,208,223,224
23/03/2020,Dept_971,NA,NA,,215,216,235,236
24/03/2020,Dept_971,NA,NA,,221,222,240,241
25/03/2020,Dept_971,NA,NA,,235,236,250,251
26/03/2020,Dept_971,NA,NA,,245,246,260,261
27/03/2020,Dept_971,NA,NA,,254,255,274,275
28/03/2020,Dept_971,NA,NA,,264,265,283,284
29/03/2020,Dept_971,NA,NA,,274,275,293,294
30/03/2020,Dept_971,NA,NA,,283,284,300,301
31/03/2020,Dept_971,NA,NA,,298,299,306,307
01/03/2020,Dept_972,7,7,1,11,11,10,10
02/03/2020,Dept_972,14,14,1,20,20,17,17
03/03/2020,Dept_972,24,24,1,33,33,30,30
04/03/2020,Dept_972,41,41,1,41,41,37,37
05/03/2020,Dept_972,46,46,1,53,53,48,48
06/03/2020,Dept_972,58,58,1,69,70,57,57
07/03/2020,Dept_972,72,72,1,73,75,67,67
08/03/2020,Dept_972,82,82,1,84,86,74,74
09/03/2020,Dept_972,91,91,1,95,97,83,84
10/03/2020,Dept_972,100,100,1,108,111,95,97
11/03/2020,Dept_972,107,107,1,118,122,107,109
12/03/2020,Dept_972,117,117,1,125,130,116,118
13/03/2020,Dept_972,124,124,1,132,137,123,126
14/03/2020,Dept_972,130,130,1,139,144,134,137
15/03/2020,Dept_972,134,134,1,152,157,143,146
16/03/2020,Dept_972,139,139,1,164,169,147,150
17/03/2020,Dept_972,143,NA,,172,177,152,156
18/03/2020,Dept_972,146,NA,,182,187,157,161
19/03/2020,Dept_972,154,NA,,194,199,170,174
20/03/2020,Dept_972,162,NA,,212,217,180,184
21/03/2020,Dept_972,NA,NA,,223,229,187,191
22/03/2020,Dept_972,NA,NA,,237,243,193,197
23/03/2020,Dept_972,NA,NA,,246,253,204,208
24/03/2020,Dept_972,NA,NA,,253,261,215,219
25/03/2020,Dept_972,NA,NA,,257,265,220,224
26/03/2020,Dept_972,NA,NA,,269,277,232,236
27/03/2020,Dept_972,NA,NA,,281,289,242,246
28/03/2020,Dept_972,NA,NA,,285,293,251,255
29/03/2020,Dept_972,NA,NA,,297,305,261,265
30/03/2020,Dept_972,NA,NA,,305,313,267,271
31/03/2020,Dept_972,NA,NA,,316,324,274,278
01/03/2020,Dept_973,1,1,1,1,1,2,2
02/03/2020,Dept_973,5,5,1,6,6,4,5
03/03/2020,Dept_973,7,7,1,13,13,5,6
04/03/2020,Dept_973,9,9,1,17,17,6,8
05/03/2020,Dept_973,12,12,1,18,18,6,8
06/03/2020,Dept_973,12,12,1,21,21,8,10
07/03/2020,Dept_973,14,14,1,25,25,13,16
08/03/2020,Dept_973,16,16,1,28,28,13,16
09/03/2020,Dept_973,22,22,1,29,29,13,16
10/03/2020,Dept_973,27,27,1,34,34,15,19
11/03/2020,Dept_973,28,28,1,38,38,15,19
12/03/2020,Dept_973,29,29,1,41,41,15,19
13/03/2020,Dept_973,30,30,1,44,44,20,24
14/03/2020,Dept_973,32,32,1,46,46,20,24
15/03/2020,Dept_973,36,36,1,52,52,22,26
16/03/2020,Dept_973,38,38,1,54,54,24,28
17/03/2020,Dept_973,39,NA,,54,54,25,29
18/03/2020,Dept_973,40,NA,,59,59,27,31
19/03/2020,Dept_973,42,NA,,61,61,29,33
20/03/2020,Dept_973,43,NA,,64,65,30,34
21/03/2020,Dept_973,NA,NA,,65,66,32,36
22/03/2020,Dept_973,NA,NA,,69,70,36,40
23/03/2020,Dept_973,NA,NA,,73,74,39,43
24/03/2020,Dept_973,NA,NA,,75,76,42,46
25/03/2020,Dept_973,NA,NA,,77,78,44,48
26/03/2020,Dept_973,NA,NA,,79,80,46,50
27/03/2020,Dept_973,NA,NA,,81,83,47,51
28/03/2020,Dept_973,NA,NA,,87,90,49,54
29/03/2020,Dept_973,NA,NA,,91,94,54,60
30/03/2020,Dept_973,NA,NA,,93,96,57,63
31/03/2020,Dept_973,NA,NA,,95,98,62,68
01/03/2020,Dept_974,11,11,1,12,12,17,18
02/03/2020,Dept_974,23,23,1,25,25,32,34
03/03/2020,Dept_974,39,39,1,46,46,47,49
04/03/2020,Dept_974,51,51,1,59,59,62,64
05/03/2020,Dept_974,66,66,1,68,69,71,73
06/03/2020,Dept_974,81,81,1,84,85,85,89
07/03/2020,Dept_974,91,91,1,95,96,98,103
08/03/2020,Dept_974,107,107,1,110,111,112,118
09/03/2020,Dept_974,121,121,1,121,124,127,133
10/03/2020,Dept_974,135,135,1,136,139,143,149
11/03/2020,Dept_974,151,151,1,155,158,158,164
12/03/2020,Dept_974,162,162,1,172,176,170,177
13/03/2020,Dept_974,172,172,1,184,188,187,196
14/03/2020,Dept_974,185,185,1,203,207,199,210
15/03/2020,Dept_974,208,208,1,221,227,214,225
16/03/2020,Dept_974,225,225,1,236,242,224,235
17/03/2020,Dept_974,239,NA,,251,257,236,248
18/03/2020,Dept_974,252,NA,,262,269,244,256
19/03/2020,Dept_974,263,NA,,273,280,259,271
20/03/2020,Dept_974,274,NA,,291,298,272,284
21/03/2020,Dept_974,NA,NA,,298,305,285,297
22/03/2020,Dept_974,NA,NA,,309,316,303,316
23/03/2020,Dept_974,NA,NA,,324,331,310,324
24/03/2020,Dept_974,NA,NA,,343,350,331,345
25/03/2020,Dept_974,NA,NA,,357,364,339,353
26/03/2020,Dept_974,NA,NA,,368,375,355,369
27/03/2020,Dept_974,NA,NA,,384,392,372,386
28/03/2020,Dept_974,NA,NA,,393,402,385,400
29/03/2020,Dept_974,NA,NA,,403,413,398,414
30/03/2020,Dept_974,NA,NA,,417,428,418,434
31/03/2020,Dept_974,NA,NA,,430,441,430,447
01/03/2020,Dept_976,3,3,1,3,3,1,1
02/03/2020,Dept_976,6,6,1,3,3,2,2
03/03/2020,Dept_976,9,9,1,6,6,2,2
04/03/2020,Dept_976,12,12,1,8,8,5,5
05/03/2020,Dept_976,14,14,1,9,9,8,8
06/03/2020,Dept_976,16,16,1,12,12,9,9
07/03/2020,Dept_976,19,19,1,13,13,10,10
08/03/2020,Dept_976,19,19,1,14,14,12,12
09/03/2020,Dept_976,19,19,1,14,14,13,13
10/03/2020,Dept_976,24,24,1,16,16,16,16
11/03/2020,Dept_976,28,28,1,19,19,19,19
12/03/2020,Dept_976,29,29,1,23,23,22,22
13/03/2020,Dept_976,33,33,1,24,24,26,26
14/03/2020,Dept_976,34,34,1,24,24,26,26
15/03/2020,Dept_976,38,38,1,26,26,26,26
16/03/2020,Dept_976,42,42,1,30,30,29,29
17/03/2020,Dept_976,42,NA,,31,31,29,29
18/03/2020,Dept_976,44,NA,,31,31,32,32
19/03/2020,Dept_976,46,NA,,36,36,34,34
20/03/2020,Dept_976,52,NA,,41,41,37,37
21/03/2020,Dept_976,NA,NA,,43,43,38,38
22/03/2020,Dept_976,NA,NA,,44,44,38,38
23/03/2020,Dept_976,NA,NA,,47,47,39,39
24/03/2020,Dept_976,NA,NA,,50,50,39,39
25/03/2020,Dept_976,NA,NA,,55,55,41,41
26/03/2020,Dept_976,NA,NA,,58,58,49,49
27/03/2020,Dept_976,NA,NA,,64,64,50,50
28/03/2020,Dept_976,NA,NA,,64,64,51,51
29/03/2020,Dept_976,NA,NA,,66,66,53,53
30/03/2020,Dept_976,NA,NA,,69,69,55,55
31/03/2020,Dept_976,NA,NA,,72,72,61,61
